Date,Open,High,Low,Close,Adj Close,Volume,Return
2014-04-28,6685.7001953125,6720.2998046875,6682.89990234375,6700.2001953125,6700.2001953125,652775300,0.0021688079896502455
2014-04-29,6700.2001953125,6769.89990234375,6700.10009765625,6769.89990234375,6769.89990234375,674490500,0.010402630518415279
2014-04-30,6769.89990234375,6794.89990234375,6748.7998046875,6780.0,6780.0,773112200,0.001491912406674345
2014-05-01,6780.0,6811.60009765625,6773.7001953125,6808.89990234375,6808.89990234375,649344400,0.004262522469579588
2014-05-02,6808.89990234375,6838.2001953125,6798.60009765625,6822.39990234375,6822.39990234375,746449000,0.0019826991428311125
2014-05-06,6822.39990234375,6828.60009765625,6785.2998046875,6798.60009765625,6798.60009765625,732623500,-0.0034884798645890003
2014-05-07,6798.60009765625,6799.2998046875,6766.7998046875,6796.39990234375,6796.39990234375,768894900,-0.0003236247581701601
2014-05-08,6796.39990234375,6840.39990234375,6796.39990234375,6839.2998046875,6839.2998046875,818478900,0.006312150985841258
2014-05-09,6839.2998046875,6839.39990234375,6805.39990234375,6814.60009765625,6814.60009765625,617677000,-0.003611437974150755
2014-05-12,6814.60009765625,6851.7998046875,6814.60009765625,6851.7998046875,6851.7998046875,565733200,0.005458824655616201
2014-05-13,6851.7998046875,6877.39990234375,6846.0,6873.10009765625,6873.10009765625,631554800,0.003108715020275099
2014-05-14,6873.10009765625,6880.10009765625,6854.0,6878.5,6878.5,529825700,0.0007856574569009567
2014-05-15,6878.5,6894.89990234375,6821.7001953125,6840.89990234375,6840.89990234375,896969900,-0.005466322258668277
2014-05-16,6840.89990234375,6855.89990234375,6813.5,6855.7998046875,6855.7998046875,985979600,0.0021780617398954316
2014-05-19,6855.7998046875,6862.2001953125,6804.2998046875,6844.60009765625,6844.60009765625,745674100,-0.0016336105706575843
2014-05-20,6844.60009765625,6848.39990234375,6792.5,6802.0,6802.0,680773300,-0.00622389870093909
2014-05-21,6802.0,6821.0,6782.7998046875,6821.0,6821.0,733746900,0.0027932960893854997
2014-05-22,6821.0,6846.60009765625,6810.2001953125,6820.60009765625,6820.60009765625,564880200,-5.862811079748731e-05
2014-05-23,6820.60009765625,6825.5,6793.5,6815.7998046875,6815.7998046875,485846000,-0.0007037933466294
2014-05-27,6815.7998046875,6857.10009765625,6815.39990234375,6844.89990234375,6844.89990234375,585487200,0.0042695059259569845
2014-05-28,6844.89990234375,6855.7998046875,6833.60009765625,6851.2001953125,6851.2001953125,577490600,0.0009204360996708516
2014-05-29,6851.2001953125,6882.10009765625,6848.10009765625,6871.2998046875,6871.2998046875,403366600,0.00293373552107723
2014-05-30,6871.2998046875,6874.2998046875,6832.0,6844.5,6844.5,1174009700,-0.0039002525649103337
2014-06-02,6844.5,6874.39990234375,6844.5,6864.10009765625,6864.10009765625,573724300,0.0028636273878661633
2014-06-03,6864.10009765625,6865.39990234375,6818.0,6836.2998046875,6836.2998046875,505128700,-0.004050100169466164
2014-06-04,6836.2998046875,6840.60009765625,6800.10009765625,6818.60009765625,6818.60009765625,575435900,-0.002589077064629852
2014-06-05,6818.60009765625,6847.0,6795.2998046875,6813.5,6813.5,627405700,-0.0007479684368061346
2014-06-06,6813.5,6862.89990234375,6813.5,6858.2001953125,6858.2001953125,774866500,0.0065605335455345415
2014-06-09,6858.2001953125,6879.0,6857.7001953125,6875.0,6875.0,388132800,0.002449593801444161
2014-06-10,6875.0,6875.2001953125,6835.7998046875,6873.60009765625,6873.60009765625,535388800,-0.000203622159090866
2014-06-11,6873.60009765625,6873.60009765625,6825.2001953125,6838.89990234375,6838.89990234375,676538600,-0.005048329088032322
2014-06-12,6838.89990234375,6853.2001953125,6827.0,6843.10009765625,6843.10009765625,527380800,0.0006141624197570916
2014-06-13,6843.10009765625,6843.10009765625,6758.2001953125,6777.89990234375,6777.89990234375,640614600,-0.009527873972621115
2014-06-16,6777.89990234375,6779.39990234375,6748.0,6754.60009765625,6754.60009765625,604240100,-0.0034376141612010302
2014-06-17,6754.60009765625,6774.89990234375,6736.10009765625,6766.7998046875,6766.7998046875,577374400,0.0018061331322165586
2014-06-18,6766.7998046875,6799.60009765625,6766.7998046875,6778.60009765625,6778.60009765625,511450700,0.0017438513491379037
2014-06-19,6778.60009765625,6837.60009765625,6778.60009765625,6808.10009765625,6808.10009765625,564148400,0.004351931014517252
2014-06-20,6808.10009765625,6840.60009765625,6791.2001953125,6825.2001953125,6825.2001953125,1020446400,0.0025117282958482257
2014-06-23,6825.2001953125,6829.7998046875,6785.7998046875,6800.60009765625,6800.60009765625,466639400,-0.0036043041892229732
2014-06-24,6800.60009765625,6824.5,6776.7998046875,6787.10009765625,6787.10009765625,570127000,-0.0019851189315855944
2014-06-25,6787.10009765625,6787.10009765625,6716.39990234375,6733.60009765625,6733.60009765625,585547600,-0.00788260070283553
2014-06-26,6733.60009765625,6753.2998046875,6701.60009765625,6735.10009765625,6735.10009765625,902551300,0.00022276345168203981
2014-06-27,6735.10009765625,6767.60009765625,6735.10009765625,6757.7998046875,6757.7998046875,516986900,0.0033703592674367844
2014-06-30,6757.7998046875,6777.10009765625,6730.5,6743.89990234375,6743.89990234375,614336500,-0.0020568680259080985
2014-07-01,6743.89990234375,6805.89990234375,6743.89990234375,6802.89990234375,6802.89990234375,514345100,0.008748647052055913
2014-07-02,6802.89990234375,6829.5,6796.60009765625,6816.39990234375,6816.39990234375,479498000,0.0019844478375095065
2014-07-03,6816.39990234375,6866.60009765625,6815.5,6865.2001953125,6865.2001953125,523958700,0.007159247354600051
2014-07-04,6865.2001953125,6875.2998046875,6856.39990234375,6866.10009765625,6866.10009765625,329363500,0.00013108173369280607
2014-07-07,6866.10009765625,6866.39990234375,6817.60009765625,6823.5,6823.5,389059700,-0.006204409643079889
2014-07-08,6823.5,6831.0,6738.5,6738.5,6738.5,660675300,-0.012456950245475218
2014-07-09,6738.5,6740.7998046875,6692.7998046875,6718.0,6718.0,602260300,-0.0030422200786525133
2014-07-10,6718.0,6724.7998046875,6643.60009765625,6672.39990234375,6672.39990234375,764873500,-0.006787748981281649
2014-07-11,6672.39990234375,6696.10009765625,6663.7001953125,6690.2001953125,6690.2001953125,533174800,0.0026677497196319067
2014-07-14,6690.2001953125,6760.7001953125,6690.2001953125,6746.10009765625,6746.10009765625,468494700,0.00835549022627391
2014-07-15,6746.10009765625,6764.0,6709.2001953125,6710.5,6710.5,604327700,-0.005277137478084337
2014-07-16,6710.5,6792.60009765625,6710.5,6784.7001953125,6784.7001953125,610714400,0.011057327369421
2014-07-17,6784.7001953125,6784.7001953125,6727.7001953125,6738.2998046875,6738.2998046875,631724300,-0.006838974352478822
2014-07-18,6738.2998046875,6749.89990234375,6690.89990234375,6749.5,6749.5,585590200,0.0016621693360554524
2014-07-21,6749.5,6753.39990234375,6715.7998046875,6728.39990234375,6728.39990234375,470701900,-0.0031261719618119743
2014-07-22,6728.39990234375,6801.7998046875,6728.39990234375,6795.2998046875,6795.2998046875,538472400,0.009942914112528678
2014-07-23,6795.2998046875,6822.7001953125,6773.10009765625,6798.2001953125,6798.2001953125,589203600,0.0004268230554005381
2014-07-24,6798.2001953125,6821.5,6767.2998046875,6821.5,6821.5,541591300,0.0034273490068099655
2014-07-25,6821.5,6830.7998046875,6780.7001953125,6791.60009765625,6791.60009765625,661620000,-0.004383185859964778
2014-07-28,6791.60009765625,6809.60009765625,6761.7998046875,6788.10009765625,6788.10009765625,528691400,-0.0005153424744792634
2014-07-29,6788.10009765625,6833.7001953125,6784.0,6807.7998046875,6807.7998046875,527703100,0.0029020943633479845
2014-07-30,6807.7998046875,6815.2998046875,6758.2001953125,6773.39990234375,6773.39990234375,692780400,-0.005053013209945445
2014-07-31,6773.39990234375,6797.10009765625,6716.2998046875,6730.10009765625,6730.10009765625,919865400,-0.006392624872557318
2014-08-01,6730.10009765625,6730.10009765625,6624.7001953125,6679.2001953125,6679.2001953125,695334800,-0.0075630230762059325
2014-08-04,6679.2001953125,6715.60009765625,6669.89990234375,6677.5,6677.5,522832700,-0.000254550734037462
2014-08-05,6677.5,6713.5,6671.5,6682.5,6682.5,512852200,0.0007487832272556894
2014-08-06,6682.5,6682.5,6588.39990234375,6636.2001953125,6636.2001953125,803798800,-0.006928515478862751
2014-08-07,6636.2001953125,6649.10009765625,6589.7998046875,6597.39990234375,6597.39990234375,565630100,-0.005846763483138506
2014-08-08,6597.39990234375,6597.39990234375,6528.7001953125,6567.39990234375,6567.39990234375,645423400,-0.004547245952051915
2014-08-11,6567.39990234375,6645.7998046875,6567.39990234375,6632.7998046875,6632.7998046875,494367000,0.00995826404912692
2014-08-12,6632.7998046875,6643.7001953125,6612.5,6632.39990234375,6632.39990234375,448281800,-6.0291634833786745e-05
2014-08-13,6632.39990234375,6664.2998046875,6626.0,6656.7001953125,6656.7001953125,527733500,0.003663876323284354
2014-08-14,6656.7001953125,6694.60009765625,6641.7998046875,6685.2998046875,6685.2998046875,512629300,0.004296364345075743
2014-08-15,6685.2998046875,6742.7998046875,6685.2998046875,6689.10009765625,6689.10009765625,545581000,0.0005684551298783536
2014-08-18,6689.10009765625,6745.7001953125,6689.10009765625,6741.2998046875,6741.2998046875,413053500,0.007803696501647472
2014-08-19,6741.2998046875,6782.89990234375,6740.7001953125,6779.2998046875,6779.2998046875,463536900,0.005636895124227603
2014-08-20,6779.2998046875,6781.2001953125,6739.7998046875,6755.5,6755.5,466211000,-0.0035106582350944437
2014-08-21,6755.5,6780.7001953125,6752.7001953125,6777.7001953125,6777.7001953125,423431000,0.003286240146917363
2014-08-22,6777.7001953125,6784.60009765625,6746.39990234375,6775.2998046875,6775.2998046875,571522600,-0.0003541600477784401
2014-08-26,6775.2998046875,6827.2998046875,6775.2998046875,6822.7998046875,6822.7998046875,538317700,0.007010759873258499
2014-08-27,6822.7998046875,6830.7001953125,6813.2001953125,6830.7001953125,6830.7001953125,481233300,0.0011579396803600428
2014-08-28,6830.7001953125,6831.2001953125,6796.89990234375,6805.7998046875,6805.7998046875,498070100,-0.0036453642983903523
2014-08-29,6805.7998046875,6828.89990234375,6782.60009765625,6819.7998046875,6819.7998046875,720978600,0.002057069029617553
2014-09-01,6819.7998046875,6825.2998046875,6798.2998046875,6825.2998046875,6825.2998046875,404272400,0.0008064752863008451
2014-09-02,6825.2998046875,6849.2998046875,6812.2998046875,6829.2001953125,6829.2001953125,820230900,0.0005714607030626873
2014-09-03,6829.2001953125,6898.60009765625,6826.7001953125,6873.60009765625,6873.60009765625,674899700,0.006501479100616381
2014-09-04,6873.60009765625,6904.89990234375,6866.2998046875,6878.0,6878.0,689038700,0.00064011613728443
2014-09-05,6878.0,6885.0,6829.10009765625,6855.10009765625,6855.10009765625,596549800,-0.0033294420389284873
2014-09-08,6855.10009765625,6855.10009765625,6773.7998046875,6834.7998046875,6834.7998046875,754127500,-0.002961341582115029
2014-09-09,6834.7998046875,6846.2001953125,6812.5,6829.0,6829.0,580798600,-0.0008485697976877704
2014-09-10,6829.0,6847.7998046875,6800.0,6830.10009765625,6830.10009765625,585612100,0.00016109205685310712
2014-09-11,6830.10009765625,6857.5,6764.89990234375,6799.60009765625,6799.60009765625,648015500,-0.004465527527256263
2014-09-12,6799.60009765625,6832.2001953125,6799.39990234375,6807.0,6807.0,552974800,0.0010882849340361211
2014-09-15,6807.0,6813.89990234375,6771.7001953125,6804.2001953125,6804.2001953125,529231800,-0.000411312573453837
2014-09-16,6804.2001953125,6804.2998046875,6748.10009765625,6792.2001953125,6792.2001953125,592887700,-0.0017636165391292646
2014-09-17,6792.2001953125,6816.89990234375,6780.89990234375,6780.89990234375,6780.89990234375,596526700,-0.0016637161219936747
2014-09-18,6780.89990234375,6822.60009765625,6769.60009765625,6819.2998046875,6819.2998046875,644480400,0.005662950773020148
2014-09-19,6819.2998046875,6876.0,6819.2998046875,6837.89990234375,6837.89990234375,1551957500,0.002727567080049065
2014-09-22,6837.89990234375,6838.39990234375,6766.89990234375,6773.60009765625,6773.60009765625,675055200,-0.009403443397213329
2014-09-23,6773.60009765625,6777.2998046875,6647.2001953125,6676.10009765625,6676.10009765625,762840800,-0.014394118134274936
2014-09-24,6676.10009765625,6707.2998046875,6652.0,6706.2998046875,6706.2998046875,793646000,0.004523555157876169
2014-09-25,6706.2998046875,6726.39990234375,6621.5,6639.7001953125,6639.7001953125,927894000,-0.009930902481939285
2014-09-26,6639.7001953125,6664.0,6615.10009765625,6649.39990234375,6649.39990234375,589221500,0.0014608652116698817
2014-09-29,6649.39990234375,6653.89990234375,6608.7001953125,6646.60009765625,6646.60009765625,564786600,-0.00042106125795093874
2014-09-30,6646.60009765625,6658.89990234375,6601.60009765625,6622.7001953125,6622.7001953125,882273900,-0.0035958086830254476
2014-10-01,6622.7001953125,6622.7998046875,6539.7001953125,6557.5,6557.5,789707300,-0.009844956496543267
2014-10-02,6557.5,6557.7001953125,6446.39990234375,6446.39990234375,6446.39990234375,807089800,-0.01694244722169269
2014-10-03,6446.39990234375,6542.89990234375,6446.39990234375,6527.89990234375,6527.89990234375,750613100,0.012642715505497781
2014-10-06,6527.89990234375,6588.2998046875,6527.89990234375,6563.7001953125,6563.7001953125,722223000,0.005484197598663698
2014-10-07,6563.7001953125,6563.7998046875,6495.60009765625,6495.60009765625,6495.60009765625,858099000,-0.010375260238864037
2014-10-08,6495.60009765625,6502.39990234375,6453.7998046875,6482.2001953125,6482.2001953125,822967200,-0.0020629198445552
2014-10-09,6482.2001953125,6544.2001953125,6425.2001953125,6431.89990234375,6431.89990234375,864389000,-0.0077597561712339225
2014-10-10,6431.89990234375,6431.89990234375,6328.39990234375,6340.0,6340.0,897708400,-0.014288142498962375
2014-10-13,6340.0,6387.39990234375,6294.60009765625,6366.2001953125,6366.2001953125,846365400,0.004132522919952697
2014-10-14,6366.2001953125,6403.39990234375,6304.2998046875,6392.7001953125,6392.7001953125,831098100,0.004162608649899591
2014-10-15,6392.7001953125,6405.0,6211.60009765625,6211.60009765625,6211.60009765625,1137435900,-0.028329202390727337
2014-10-16,6211.60009765625,6283.0,6072.7001953125,6195.89990234375,6195.89990234375,1697447000,-0.002527560542479823
2014-10-17,6195.89990234375,6313.0,6188.0,6310.2998046875,6310.2998046875,1106053200,0.01846380738017972
2014-10-20,6310.2998046875,6320.2998046875,6238.60009765625,6267.10009765625,6267.10009765625,723302900,-0.0068459040565964635
2014-10-21,6267.10009765625,6372.2998046875,6229.39990234375,6372.2998046875,6372.2998046875,856658100,0.01678602629477588
2014-10-22,6372.2998046875,6401.5,6341.39990234375,6399.7001953125,6399.7001953125,727170300,0.004299921765269721
2014-10-23,6399.7001953125,6430.2998046875,6313.2998046875,6419.2001953125,6419.2001953125,840402100,0.0030470177359687156
2014-10-24,6419.2001953125,6419.2001953125,6372.39990234375,6388.7001953125,6388.7001953125,717827900,-0.004751370742771321
2014-10-27,6388.7001953125,6443.7998046875,6336.10009765625,6363.5,6363.5,781565600,-0.0039444948960024595
2014-10-28,6363.5,6412.0,6363.5,6402.2001953125,6402.2001953125,800681500,0.006081589583169622
2014-10-29,6402.2001953125,6475.39990234375,6402.2001953125,6453.89990234375,6453.89990234375,700842900,0.008075303091756414
2014-10-30,6453.89990234375,6483.2001953125,6378.2001953125,6463.60009765625,6463.60009765625,815851600,0.0015029974835800708
2014-10-31,6463.60009765625,6553.39990234375,6463.60009765625,6546.5,6546.5,1062914700,0.012825654602890646
2014-11-03,6546.5,6559.60009765625,6478.5,6488.0,6488.0,712567500,-0.0089360727106087
2014-11-04,6488.0,6510.2998046875,6444.89990234375,6454.0,6454.0,816651600,-0.005240443896424196
2014-11-05,6454.0,6539.10009765625,6454.0,6539.10009765625,6539.10009765625,769396700,0.01318563645123172
2014-11-06,6539.10009765625,6580.2001953125,6503.7998046875,6551.2001953125,6551.2001953125,799914900,0.001850422455008216
2014-11-07,6551.2001953125,6608.2001953125,6551.2001953125,6567.2001953125,6567.2001953125,764955100,0.0024423005743967607
2014-11-10,6567.2001953125,6611.2998046875,6566.7998046875,6611.2998046875,6611.2998046875,575418400,0.006715130963492966
2014-11-11,6611.2998046875,6632.60009765625,6605.2998046875,6627.39990234375,6627.39990234375,764945500,0.0024352393828570573
2014-11-12,6627.39990234375,6629.2998046875,6588.89990234375,6611.0,6611.0,703040700,-0.002474560549447169
2014-11-13,6611.0,6645.89990234375,6596.89990234375,6635.5,6635.5,721388700,0.0037059446377250005
2014-11-14,6635.5,6654.39990234375,6610.10009765625,6654.39990234375,6654.39990234375,627535100,0.002848301159483091
2014-11-17,6654.39990234375,6681.60009765625,6616.10009765625,6672.0,6672.0,537365300,0.0026448812687152046
2014-11-18,6672.0,6714.10009765625,6671.7998046875,6709.10009765625,6709.10009765625,653233800,0.005560566195481176
2014-11-19,6709.10009765625,6718.89990234375,6678.10009765625,6696.60009765625,6696.60009765625,802689100,-0.0018631410797353976
2014-11-20,6696.60009765625,6696.7998046875,6641.10009765625,6678.89990234375,6678.89990234375,640496600,-0.0026431614631871048
2014-11-21,6678.89990234375,6773.10009765625,6678.89990234375,6750.7998046875,6750.7998046875,845575400,0.01076523130980278
2014-11-24,6750.7998046875,6764.0,6720.10009765625,6729.7998046875,6729.7998046875,680406300,-0.003110742520526011
2014-11-25,6729.7998046875,6750.89990234375,6709.2998046875,6731.10009765625,6731.10009765625,907288200,0.00019321421238172043
2014-11-26,6731.10009765625,6765.0,6718.5,6729.2001953125,6729.2001953125,586890500,-0.0002822573303302711
2014-11-27,6729.2001953125,6749.89990234375,6713.7998046875,6723.39990234375,6723.39990234375,517208400,-0.000861958747012781
2014-11-28,6723.39990234375,6734.7001953125,6667.10009765625,6722.60009765625,6722.60009765625,839390500,-0.00011895836914610491
2014-12-01,6722.60009765625,6722.60009765625,6637.39990234375,6656.39990234375,6656.39990234375,728046400,-0.009847409387861661
2014-12-02,6656.39990234375,6744.2998046875,6656.39990234375,6742.10009765625,6742.10009765625,654954300,0.01287485676488953
2014-12-03,6742.10009765625,6753.2001953125,6713.7998046875,6716.60009765625,6716.60009765625,707002000,-0.003782204302909209
2014-12-04,6716.60009765625,6734.0,6672.7001953125,6679.39990234375,6679.39990234375,699897800,-0.005538545509874981
2014-12-05,6679.39990234375,6751.2998046875,6679.39990234375,6742.7998046875,6742.7998046875,678464700,0.009491856045556357
2014-12-08,6742.7998046875,6742.7998046875,6672.2001953125,6672.2001953125,6672.2001953125,513903800,-0.010470370086610004
2014-12-09,6672.2001953125,6672.2001953125,6529.5,6529.5,6529.5,951132300,-0.021387277230193513
